					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					TAS					P	
					PCS		1/1			P	
					TAS					P	
					PCS		1/1			P	
					TAS					P	
					TAS					P	
					TAS					C	
					TAS					P	
					TAS					P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					TAS					P	
					PCS		1/1			P	
					PCS		1/1			P	
					TAS					P	
					PCS		1/1			P	
					PCS		1/1			C	
					TAS					P	
					PCS		1/1			P	
					TAS					P	
					PCS		1/1			P	
					TAS					P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1		HP:0025303	P	
					TAS					P	
					TAS					P	
					PCS					I	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			C	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS					I	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS					I	
					PCS		1/1			P	
					PCS		1/1			P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					PCS		3/60			P	
					IEA					P	
					PCS		21/38			P	
					PCS		2/55			P	
					PCS		26/70			P	
					IEA					C	
					PCS		2/55			P	
					PCS		2/10			C	
					PCS		2/10			C	
					PCS		2/15			P	
					IEA					P	
					IEA					P	
					IEA					P	
					PCS		2/55			P	
					PCS		1/10			C	
					IEA					P	
					IEA					P	
					PCS		1/55			P	
					PCS		2/10			P	
					PCS		1/10			P	
					PCS		1/10			P	
					IEA					P	
					IEA					P	
					PCS		8/9			P	
					PCS		2/55			P	
					TAS					P	
					IEA					P	
					IEA					P	
					PCS		8/10			P	
					IEA					I	
					IEA					P	
					TAS				HP:0012825	P	
					IEA					P	
					PCS		2/55			P	
					PCS		5/10			C	
					IEA					P	
					PCS		1/10			P	
					IEA					P	
					PCS		2/55			P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					TAS					P	
					IEA					P	
					IEA					P	
					PCS		7/10			P	
					IEA					P	
					PCS		6/9			P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					PCS		8/9			P	
					TAS				HP:0012825	P	
					PCS		2/55			P	
					PCS		12/38			P	
					IEA					P	
					IEA					P	
					PCS		HP:0040284			P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					I	
					IEA					P	
					IEA					P	
					PCS		2/5			P	
					PCS		2/5			P	
					PCS		2/5			P	
					PCS		4/5			P	
					PCS		5/5			P	
					PCS		2/5			P	
					PCS		2/5			P	
					PCS		2/5			P	
					PCS		2/5			P	
					PCS		5/5			C	
					PCS		1/5			P	
					PCS		1/5			P	
					PCS		1/5			P	
					PCS		2/5			P	
					PCS		5/5			P	
					PCS	HP:0011461	2/5			P	
					PCS		1/5			P	
					PCS		1/4			P	
					PCS		3/5			P	
					PCS		1/5			P	
					PCS	HP:0003577	3/5			P	
					PCS					I	
					PCS	HP:0011461	5/5			P	
					PCS	HP:0003623	3/5			P	
					PCS		1/5			P	
					PCS		7/7			P	
					PCS		4/7			P	
					IEA					P	
					PCS		1/7			P	
					PCS	HP:0011463				P	
					PCS		4/7			P	
					PCS		15/17			P	
					PCS		7/7			C	
					PCS	HP:0011463				P	
					PCS		7/7			P	
					IEA					P	
					PCS		3/7			P	
					TAS					P	
					IEA					P	
					TAS					P	
					IEA					P	
					IEA					P	
					PCS	HP:0011463				P	
					PCS	HP:0011463				P	
					PCS					P	
					TAS					P	
					PCS		2/7			P	
					PCS	HP:0011463				P	
					PCS					P	
					PCS		1/7			P	
					PCS					I	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					PCS		HP:0040284			P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					PCS					P	
					IEA					P	
					IEA					P	
					IEA					P	
					TAS					P	
					IEA					P	
					IEA					P	
					PCS					I	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					PCS		4/4			C	
					PCS		4/4			P	
					PCS		1/4			P	
					PCS		3/3			P	
					PCS		1/3			P	
					PCS					I	
					PCS		3/3			P	
					PCS		4/4			P	
					PCS		3/4			P	
					PCS		4/4			P	
					PCS		1/3			P	
					PCS		2/3			P	
					PCS		6/6			P	
					PCS	HP:0003577	6/6			P	
					PCS		6/6			C	
					PCS		1/6			P	
					PCS		5/6			P	
					PCS		1/6			P	
					PCS		1/6			P	
					PCS		1/6			P	
					PCS		1/6			P	
					PCS					I	
					PCS		6/6			P	
					TAS					P	
					TAS					I	
					TAS					P	
					PCS		2/2			P	
					PCS		2/2			C	
					PCS		2/2			P	
					PCS					I	
					IEA					P	
					TAS					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					I	
					PCS		1/1			C	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS					I	
					PCS					C	
					PCS		1/1			P	
					PCS	HP:0011461	9/9			P	
					PCS		6/23			P	
					PCS		10/10			P	
					PCS		17/17			P	
					PCS		2/23			P	
					PCS		6/23			P	
					PCS					P	
					PCS		6/23			P	
					PCS		23/23			P	
					PCS					I	
					PCS					P	
					PCS	HP:0003577	23/23			P	
					PCS		23/23			P	
					PCS		23/23			P	
					PCS		23/23			P	
					PCS	HP:0003577	23/23			P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					PCS		1/1			P	
					TAS					P	
					IEA					C	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			C	
					IEA					P	
					PCS					I	
					IEA					P	
					PCS		1/1			P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					I	
					IEA					P	
					PCS		1/4			P	
					PCS		1/4			P	
					PCS		1/4			P	
					PCS		1/4			P	
					PCS		2/4			P	
					PCS		1/4			P	
					PCS		2/4			C	
					PCS		3/4			P	
					PCS		1/4			P	
					PCS		1/4			P	
					PCS		1/4			P	
					PCS		1/4			P	
					PCS		1/4			P	
					PCS		4/4			P	
					PCS		1/4			P	
					PCS		2/4			P	
					PCS					P	
					PCS		1/4			P	
					PCS		4/4			P	
					PCS		4/4			P	
					PCS		1/4			P	
					PCS		2/4			C	
					PCS		1/4			P	
					PCS		3/4		HP:0012825	P	
					PCS		1/4			P	
					PCS		1/4			P	
					PCS					C	
					PCS					I	
					PCS		1/4			P	
					PCS					P	
					PCS					P	
					PCS					P	
					PCS					P	
					PCS					P	
					PCS					P	
					PCS					P	
					PCS					P	
					PCS					P	
					PCS					P	
					PCS					P	
					PCS					P	
					PCS					P	
					PCS					P	
					PCS					P	
					IEA					P	
					PCS					P	
					PCS					P	
					PCS					P	
					PCS					I	
					PCS					P	
					PCS					P	
					PCS					P	
					PCS					P	
					PCS					P	
					TAS					P	
					IEA					P	
					TAS					P	
					TAS					P	
					TAS					P	
					TAS					C	
					IEA					I	
					TAS					P	
					IEA					P	
					TAS		HP:0040283			P	
					TAS		HP:0040283			P	
					TAS					P	
					IEA					P	
					PCS		2/2			P	
					PCS		2/2			P	
					TAS					P	
					PCS		2/2			P	
					PCS		1/2			P	
					PCS		1/2			P	
					IEA					P	
					TAS		HP:0040283			P	
					PCS		1/2			P	
					TAS		HP:0040283			P	
					PCS		1/2			P	
					IEA					P	
					IEA					P	
					IEA					P	
					PCS		2/2			P	
					PCS		2/2			P	
					PCS					I	
					TAS					P	
					IEA					P	
					IEA					P	
					TAS					P	
					IEA					P	
					PCS		1/1			P	
					PCS		1/1			P	
					TAS					P	
					TAS		1/1			P	
					TAS		1/1			P	
					TAS					P	
					PCS		1/1			P	
					TAS					P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					TAS		1/1			P	
					PCS		1/1			P	
					TAS					P	
					TAS					P	
					TAS		1/1			P	
					PCS		1/1			P	
					TAS		1/1			P	
					PCS		1/1			P	
					TAS					P	
					PCS		1/1			P	
					PCS		1/1			P	
					TAS					P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					TAS		1/1			P	
					TAS					P	
					PCS		1/1			P	
					TAS					P	
					TAS		1/1			P	
					TAS					P	
					IEA					P	
					TAS					P	
					PCS					I	
					TAS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					TAS					P	
					TAS		1/1			P	
					PCS		1/1			P	
					PCS		2/3			P	
					PCS		3/3		HP:0003676	P	
					PCS		11/13			C	
					PCS		3/3			P	
					PCS		2/3			P	
					PCS		3/3			P	
					PCS		3/3			P	
					PCS		3/3		HP:0012829	P	
					PCS		3/3			P	
					PCS		2/3			C	
					PCS		3/3			P	
					PCS		3/3			P	
					PCS		1/3			P	
					PCS		3/3			P	
					PCS	HP:0003577	3/3			P	
					PCS	HP:0003577	2/3			P	
					PCS					P	
					PCS					I	
					PCS					P	
					PCS		2/3			P	
					PCS		2/3			P	
					PCS		3/3			P	
					PCS		3/3			P	
					PCS		7/14			P	
					PCS		2/14			P	
					PCS	HP:0003577	1/14			P	
					PCS		1/14			P	
					PCS		1/14			P	
					PCS	HP:0003577	9/13			P	
					PCS		1/14			P	
					PCS		9/10			P	
					PCS					I	
					IEA					P	
					PCS		5/5			P	
					PCS		12/15			P	
					TAS					P	
					PCS					P	
					PCS					P	
					PCS		2/3			P	
					IEA					P	
					PCS		1/3			P	
					TAS					P	
					PCS					I	
					TAS	HP:0003623				P	
					IEA					P	
					PCS		12/15			C	
					PCS		3/5			C	
					IEA					P	
					PCS	HP:0003623	3/5			P	
					PCS	HP:0003623				P	
					PCS		5/5			C	
					PCS		0/3			P	
					PCS		2/2			P	
					PCS		2/3		HP:0031796	P	
					PCS		3/3			P	
					PCS		3/3			P	
					PCS		3/3			P	
					PCS		2/3			C	
					PCS		1/3			P	
					PCS		3/3			P	
					PCS					P	
					PCS		3/3			P	
					PCS		1/3			P	
					PCS		1/3			P	
					PCS		2/3			P	
					PCS					I	
					PCS		1/3			C	
					PCS		3/5			C	
					PCS		5/5			P	
					PCS		1/5			C	
					PCS		1/5			C	
					PCS		5/5			P	
					PCS					I	
					PCS		5/5			P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					I	
					IEA					P	
					IEA					P	
					TAS					P	
					TAS					P	
					TAS		HP:0040283			P	
					TAS					P	
					TAS					P	
					TAS					P	
					TAS					P	
					TAS					P	
					TAS					P	
					TAS					P	
					TAS		HP:0040283			P	
					TAS					P	
					TAS		HP:0040283			P	
					TAS		HP:0040283			P	
					TAS		HP:0040283			P	
					TAS		HP:0040283			P	
					PCS					P	
					TAS					P	
					TAS					P	
					TAS					P	
					TAS		HP:0040283			P	
					TAS					P	
					TAS		HP:0040283			P	
					TAS					P	
					IEA		HP:0040284			P	
					TAS					P	
					TAS					I	
					TAS		HP:0040283			P	
					TAS					P	
					TAS		HP:0040283			P	
					TAS		HP:0040283			P	
					PCS		2/2			P	
					PCS		1/1			C	
					PCS		2/2			P	
					PCS		1/1			C	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		2/2			P	
					PCS		2/2			P	
					PCS		1/1			P	
					PCS					I	
					PCS		2/2			P	
					PCS		2/2			P	
					PCS		10/10			P	
					PCS		1/1			P	
					PCS		8/19			C	
					PCS		26/28			P	
					PCS		3/19			C	
					PCS		8/19			C	
					PCS					I	
					PCS		16/18			P	
					PCS					P	
					IEA					P	
					PCS		1/1			P	
					PCS		10/10			P	
					PCS		5/18			P	
					TAS					I	
					TAS				HP:0012826	P	
					IEA					P	
					IEA					P	
					IEA					P	
					TAS					P	
					PCS	HP:0003581	2/7			P	
					IEA					C	
					IEA					P	
					PCS		1/7			P	
					IEA					P	
					IEA					P	
					IEA					P	
					TAS					P	
					IEA					P	
					IEA					P	
					PCS		7/7			P	
					IEA					P	
					PCS		7/7			P	
					PCS					P	
					PCS					I	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					C	
					IEA					P	
					PCS		1/3			P	
					PCS		3/3			P	
					IEA					P	
					PCS		2/3			P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA		1/2			C	
					PCS		1/3			P	
					PCS		2/3			P	
					PCS		1/3			P	
					TAS					P	
					PCS		1/2			C	
					PCS					I	
					PCS		1/3			P	
					PCS		2/3			P	
					IEA					P	
					IEA					P	
					IEA					I	
					PCS		2/3			P	
					PCS		1/1			P	
					IEA					C	
					PCS		1/3			P	
					PCS		1/3			P	
					PCS		1/3			P	
					IEA					P	
					PCS		1/3			C	
					PCS		3/4			P	
					PCS		3/4			C	
					PCS		1/3			P	
					PCS		2/3			P	
					PCS		1/3			P	
					PCS		1/1			P	
					IEA					P	
					PCS		1/3			P	
					PCS		1/3			P	
					PCS		1/3			P	
					PCS		2/3			P	
					PCS		1/1			P	
					PCS		1/3			P	
					IEA					P	
					PCS					P	
					PCS		1/3			P	
					TAS					P	
					PCS		2/3			P	
					TAS				HP:0012825	P	
					PCS		1/3			P	
					PCS		1/3			P	
					PCS		3/3			P	
					PCS		1/3			P	
					PCS		1/3			P	
					TAS					P	
					PCS					I	
					PCS		1/3			P	
					PCS		2/3			P	
					PCS		1/3			P	
					PCS		2/3			P	
					PCS		1/3			P	
					PCS		1/3			P	
					PCS		1/3			P	
					PCS		1/3			P	
					IEA					P	
					PCS		1/3			P	
					PCS		1/3			P	
					PCS		1/3			P	
					PCS		1/3			P	
					PCS		2/3			P	
					IEA					P	
					PCS		3/3			P	
					PCS		1/3			P	
					PCS		1/3			P	
					IEA					P	
					PCS		1/3			P	
					PCS		1/1			P	
					IEA					P	
					PCS		1/3			P	
					PCS		4/4			P	
					PCS		1/3			P	
					IEA					P	
					PCS		1/3			P	
					PCS		2/3			P	
					PCS		3/3			P	
					PCS		1/3			P	
					PCS		2/3			P	
					PCS		2/3			P	
					PCS		3/4			P	
					IEA					P	
					PCS		1/3			P	
					IEA					P	
					IEA					P	
					PCS		1/1			P	
					PCS		1/3			P	
					IEA					P	
					IEA					I	
					PCS		2/4			C	
					PCS		4/4			P	
					PCS		1/4			C	
					PCS		7/9			P	
					PCS		1/4			P	
					PCS		1/4			P	
					PCS		4/4			P	
					PCS		4/4			P	
					PCS		1/5			P	
					PCS		1/4			P	
					PCS		1/1			P	
					PCS		1/4			C	
					PCS		1/4			P	
					PCS		1/5			P	
					PCS		1/5			P	
					PCS		1/4			P	
					PCS		1/1			P	
					PCS					I	
					PCS		1/5			P	
					PCS		1/5			P	
					PCS		1/1			P	
					TAS					P	
					TAS			MALE		I	
					TAS			FEMALE		I	
					PCS		1/10			P	
					PCS		2/10			P	
					PCS		4/10			P	
					PCS		1/10			P	
					PCS		5/10			P	
					PCS		2/10			P	
					PCS		8/10			P	
					PCS		5/10			P	
					PCS		2/10			P	
					PCS		1/10			P	
					PCS		1/10			P	
					PCS		1/10			P	
					PCS		1/10			P	
					PCS		1/10			P	
					PCS					P	
					PCS		7/9			P	
					PCS		10/10			P	
					PCS		10/10			P	
					PCS		2/10			P	
					PCS		2/10			P	
					PCS		7/10			P	
					PCS		3/10			P	
					PCS		1/10			P	
					PCS		1/10			P	
					PCS		3/10			P	
					PCS					I	
					PCS		3/10			P	
					PCS		1/10			P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					I	
					IEA					P	
					IEA					I	
					TAS					P	
					IEA					P	
					TAS					P	
					PCS		9/13			P	
					PCS		8/14			C	
					PCS		4/4			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		9/9			P	
					PCS		1/1			P	
					PCS		3/9			C	
					PCS		9/9			P	
					PCS		0/5			P	
					PCS		9/9			P	
					IEA					P	
					PCS		2/2			P	
					PCS		4/9			P	
					PCS		7/9			P	
					TAS					C	
					PCS		5/5			P	
					PCS		1/9			P	
					PCS		10/10			P	
					PCS		8/14			P	
					PCS		3/14			C	
					TAS					C	
					PCS		7/9			P	
					PCS		2/5			P	
					PCS		0/14			P	
					TAS					P	
					PCS		0/14			P	
					PCS		1/1			P	
					IEA					P	
					PCS		14/14			P	
					TAS					P	
					PCS		1/9			P	
					PCS					I	
					PCS		7/9			P	
					IEA					C	
					PCS		1/5			P	
					IEA					P	
					TAS					P	
					IEA					P	
					IEA					I	
					IEA					P	
					IEA					P	
					PCS		HP:0040280			P	
					PCS					I	
					TAS					P	
					TAS					P	
					TAS					P	
					IEA					P	
					IEA					P	
					TAS					P	
					TAS					P	
					TAS					P	
					IEA					P	
					IEA					P	
					IEA					I	
					IEA					P	
					PCS		1/2			C	
					PCS		1/2			P	
					PCS		1/2			P	
					PCS		1/2			P	
					PCS		1/2			P	
					PCS		1/2			P	
					PCS		2/2			P	
					PCS		1/2			P	
					PCS		1/2			P	
					PCS		1/2			P	
					PCS		1/2			C	
					PCS		1/2			P	
					PCS		1/2			P	
					PCS		1/2			P	
					PCS		1/2			P	
					PCS		1/2			P	
					PCS		2/2			P	
					PCS		2/2			P	
					PCS					I	
					IEA					P	
					PCS		2/2			P	
					PCS					C	
					TAS					P	
					TAS					P	
					TAS					P	
					TAS					P	
					PCS		0/14			P	
					TAS					P	
					TAS					P	
					IEA					P	
					PCS					I	
					IEA					C	
					TAS		HP:0040283			P	
					PCS		0/2			P	
					TAS					P	
					TAS					P	
					TAS					P	
					TAS					I	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			C	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS					I	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/2			P	
					PCS		1/2			P	
					PCS		9/9			P	
					PCS		1/2			P	
					PCS		9/9			P	
					PCS		2/2			P	
					PCS		2/2			P	
					PCS		7/7			P	
					PCS		2/2			P	
					PCS		7/7			C	
					PCS		7/7			P	
					PCS		2/2			P	
					PCS		1/2			P	
					PCS		1/2			P	
					PCS					I	
					PCS		1/2			P	
					PCS		1/2			P	
					PCS		2/2			P	
					PCS		1/7			P	
					PCS		7/7			P	
					PCS		1/2			P	
					PCS		2/2			C	
					TAS					P	
					PCS		1/2			P	
					PCS		2/2			P	
					PCS		1/2			P	
					TAS					P	
					PCS		1/2			P	
					PCS		1/2			P	
					TAS					P	
					PCS		1/2			P	
					PCS		2/2			C	
					TAS					P	
					PCS		2/2			P	
					PCS		1/2			P	
					PCS		1/2			P	
					TAS					P	
					PCS		1/2			P	
					PCS		1/2			P	
					TAS					P	
					PCS		2/2			P	
					TAS					P	
					PCS		2/2			P	
					PCS		2/2			P	
					PCS		2/2			P	
					PCS		2/2			P	
					PCS		2/2			P	
					PCS		2/2			P	
					TAS					P	
					TAS					P	
					PCS		1/2			P	
					PCS		2/2			P	
					PCS		2/2			P	
					PCS		2/2			P	
					PCS		2/2			P	
					PCS		2/2		HP:0012829	P	
					PCS		1/2			P	
					PCS		2/2			P	
					PCS		2/2			P	
					PCS		4/4			P	
					PCS					I	
					TAS					P	
					TAS					P	
					PCS		1/2			P	
					TAS					P	
					TAS					P	
					PCS		1/2			P	
					TAS					P	
					TAS					P	
					PCS		1/2			P	
					PCS		1/1			P	
					PCS		3/3			P	
					PCS		3/3			P	
					PCS					I	
					PCS		1/1			P	
					PCS		3/3			C	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		2/2			C	
					PCS		3/3			P	
					PCS		1/1			P	
					PCS		3/3			P	
					PCS					I	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		2/2			P	
					PCS					C	
					PCS		2/2			P	
					PCS		1/2			P	
					PCS		8/8			P	
					PCS		1/7			P	
					PCS		1/7			P	
					PCS		2/2			P	
					PCS		2/2			P	
					PCS		10/10			C	
					PCS	HP:0011463	5/5			P	
					PCS		2/2			P	
					PCS	HP:0003593	8/8			P	
					PCS		1/2			P	
					PCS		1/2			P	
					PCS		1/2			P	
					PCS		2/2			P	
					PCS		1/2			P	
					PCS		1/2			P	
					PCS		2/2			P	
					PCS		1/2			P	
					PCS		1/2			P	
					PCS					I	
					PCS		1/7			P	
					PCS		1/2			P	
					PCS		2/3			P	
					PCS		1/2			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/2			P	
					PCS		2/2			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/2			P	
					PCS		3/3			P	
					PCS		1/1			P	
					PCS		2/3			P	
					PCS		1/2			P	
					PCS		1/2			P	
					PCS		1/2			P	
					PCS		1/2			P	
					PCS		1/2			P	
					PCS					I	
					PCS		3/3			P	
					PCS		58/58			P	
					PCS		12/58			C	
					IEA					P	
					PCS					P	
					IEA					P	
					PCS		7/58			P	
					IEA					P	
					PCS		13/13			P	
					IEA					P	
					IEA					P	
					PCS		58/58			P	
					PCS		6/13			P	
					PCS		46/58			C	
					PCS					P	
					IEA					P	
					PCS		12/58			P	
					PCS		1/58			P	
					PCS		6/13			P	
					IEA					P	
					PCS		31/58			P	
					IEA					P	
					PCS	HP:0003581	33/35			P	
					PCS					I	
					PCS		33/58			P	
					PCS		2/58			P	
					IEA					P	
					PCS		16/58			P	
					PCS					P	
					PCS		1/6			C	
					PCS		6/6			P	
					PCS		2/6			P	
					PCS		5/6			C	
					PCS		4/6			P	
					PCS		5/6			P	
					PCS					I	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					TAS					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					TAS					P	
					IEA					P	
					IEA					P	
					TAS					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					TAS					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					TAS					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					TAS					P	
					IEA					P	
					TAS					P	
					IEA					P	
					IEA					P	
					TAS					P	
					IEA					P	
					IEA					P	
					IEA					I	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					I	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					I	
					TAS					P	
					TAS					P	
					TAS					I	
					IEA					P	
					IEA					P	
					PCS		9/28			P	
					TAS					P	
					PCS		2/28			P	
					IEA					P	
					TAS					P	
					IEA					P	
					IEA					P	
					TAS	HP:0003581				P	
					IEA					P	
					TAS					P	
					TAS					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					PCS		10/28			P	
					IEA					P	
					IEA					P	
					IEA					P	
					PCS		20/28			P	
					IEA					P	
					IEA					P	
					PCS					I	
					IEA					P	
					IEA					P	
					IEA					P	
					PCS		9/28			P	
					PCS					P	
					PCS					P	
					PCS					C	
					IEA					P	
					PCS					P	
					PCS					P	
					PCS					P	
					TAS					P	
					PCS		11/15			P	
					PCS					I	
					TAS					P	
					TAS					P	
					TAS					P	
					TAS	HP:0003577				P	
					IEA					P	
					TAS					P	
					TAS					I	
					TAS					I	
					IEA					P	
					IEA					P	
					IEA					I	
					IEA					P	
					IEA					P	
					IEA					I	
					PCS		6/6			P	
					PCS		4/7			C	
					PCS		1/7			P	
					PCS		1/7			P	
					PCS		1/7			P	
					PCS		3/7			P	
					PCS		7/7		HP:0012828	P	
					PCS		4/7			P	
					PCS		2/7			P	
					PCS					P	
					PCS		1/7			C	
					PCS		2/7			P	
					PCS		2/7			P	
					PCS		4/7			P	
					PCS		1/7			P	
					PCS		2/7			C	
					PCS		2/7			P	
					PCS		1/7			P	
					PCS					I	
					PCS		4/7			P	
					PCS		2/7			P	
					PCS		1/7			P	
					PCS		2/7			P	
					PCS		7/7			P	
					PCS					P	
					PCS	HP:0003623				P	
					PCS					P	
					PCS					P	
					PCS					I	
					PCS		5/17			P	
					PCS		6/14			P	
					PCS					P	
					PCS		1/14			P	
					PCS		21/21			P	
					PCS		17/18			C	
					PCS		16/20			P	
					PCS		1/14			P	
					PCS		1/18			C	
					PCS		21/21			P	
					PCS		0/20			P	
					PCS					I	
					PCS		0/18			P	
					PCS		15/20			P	
					PCS		9/20			P	
					PCS		0/18			P	
					PCS		9/19			P	
					PCS		1/20			P	
					TAS				HP:0012828	P	
					IEA					P	
					IEA					P	
					TAS					P	
					TAS					P	
					IEA					P	
					IEA					I	
					TAS				HP:0012828	P	
					IEA					P	
					TAS					P	
					TAS				HP:0012828	P	
					PCS		1/5			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		2/7			P	
					PCS		1/2			P	
					PCS		1/1			C	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/5			P	
					PCS		1/5			P	
					PCS		2/6			P	
					PCS		2/6			P	
					PCS		7/7			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/2			P	
					PCS		1/1			P	
					PCS		2/2			P	
					PCS		1/5			P	
					PCS		1/5			P	
					PCS		1/1			P	
					PCS		4/6			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		2/2			P	
					PCS					I	
					PCS		1/1			P	
					PCS		1/1			P	
					IEA		1/1			C	
					PCS		1/1			P	
					PCS		1/5			P	
					PCS		1/5			P	
					PCS		2/6			P	
					PCS		1/1			H	
					PCS		2/5			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		2/2			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/5			P	
					PCS		1/5			P	
					PCS		1/5			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					PCS		1/1			P	
					TAS					P	
					PCS	HP:0003577	2/5	MALE		P	
					PCS					I	
					TAS					P	
					PCS		7/7	MALE		P	
					PCS		1/5	MALE		P	
					TAS		20/20			P	
					IEA					P	
					PCS		2/5	MALE		P	
					IEA					P	
					PCS		2/5	MALE		P	
					PCS		5/5	MALE		P	
					TAS					P	
					TAS					P	
					TAS					P	
					IEA					P	
					TAS					P	
					TAS					P	
					TAS		HP:0040283			P	
					TAS					P	
					TAS					P	
					TAS					P	
					TAS					P	
					TAS					I	
					IEA					P	
					TAS					P	
					TAS					P	
					TAS					P	
					TAS					I	
					TAS					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					IEA					P	
					TAS					I	
					TAS					I	
